assignment_id,agreement,image,most_common_class,most_common_verdict,verdicts,classes,final_verdict,comment
00022bd050--6377612114cd5667369410bf,0.3333333333333333,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.93acb17c-236d-4585-a126-b70201fc1687.jpg,cup,yes,"Counter({'yes': 2, 'other': 1})","Counter({'cup': 1, 'other': 1, 'glass': 1})",REJECT,doesn't satisfy the requrements
00022bd050--6377612556a5a54ced7a91bb,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.818542dd-6530-4646-b609-dfa6f962223f.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--6377613d3501693ae65dd0eb,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a6cf3c62-5899-4d28-980e-71fcf9d1608f.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--63776148659b1069108b1184,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.41a5f70c-ae95-4883-bc39-565ef9c20249.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63776149f63f4544852530d4,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7a46841b-f365-40bb-ae0e-d3dca0d177de.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--6377614d838d535336974853,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.9f528818-6525-4d49-affe-2a023b7231eb.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--637761565a4d4b776b183ae7,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.c4806408-8494-45dd-bfd1-adb059b441e7.jpg,cup,yes,"Counter({'yes': 2, 'internet': 1})",Counter({'cup': 3}),ACCEPT,good job
00022bd050--63776159bb79c0321f78d04e,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f5767db3-c6f9-4398-81f7-6d4545043d03.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--6377616285bacb70b670b36e,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.07463b60-fa78-4089-b8b6-5012df46d3a7.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--63776186b2c0c25adcdaa743,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ee3e24a5-281a-4f5f-8fdb-5411a6eae727.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--637761953903154c8bb846b6,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ebacf3ec-d6b6-4e0b-b8fe-b4e44c4460c7.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--637761b747f33832e64b0446,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b2656d59-aa3c-4288-a3a1-9fc5161d1c92.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--637761b95a4d4b776b183f2a,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4221de86-2718-4bf1-b99b-6c81e8ac86ca.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--637761bfb2c0c25adcdaa91b,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7cb2fc90-34d5-4e50-beef-16c19455bade.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'other': 1})",ACCEPT,good job
00022bd050--6377628f8d6def0568ddfe4f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.99680dae-5b5e-41e1-bb90-062e55036f55.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--637762bdd3c878690bd0794a,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ee4797e4-e924-4986-841b-cae075b2bd7d.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--637763d8e3847d75ff826018,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.fecb0960-2c45-4b98-a8bd-2684daacd383.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--6377642f8cae8c05c8209ee0,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e23b00c7-44b5-46d9-b867-6493a9c1a181.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63776436b04cf4432646d994,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.cfcc72ba-f78d-4b4c-b0ec-b0e077606760.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--6377646119c2d72a00ae0056,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0055b1c7-b50c-4619-a01b-e20124dd3ad5.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--63776465148cbf49f55f6c03,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.322d0852-08b2-4e71-8aeb-faa987b20595.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--6377648c8cae8c05c820a2c4,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4de71423-d5f9-4d28-b73b-8263eb2d4a9b.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--637764d838b93276f2ed2f7d,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.81ea1aeb-473c-4dc6-99df-a7ca1e2cf39f.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--6377650e3903154c8bb89e9a,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7e5f25ba-26aa-4589-bcff-c00f4baf6cff.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'other': 1})",ACCEPT,good job
00022bd050--637767388d6def0568de2aef,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.5684f04f-3b62-4bad-abf1-002bc2d05cbb.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--6377694e7c35c13555f99ca8,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b950fc41-11d1-4e68-bccb-5bae655d724f.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'other': 1})",ACCEPT,good job
00022bd050--637777728ab0c64deb6dc11e,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.3db0caf3-8d73-442e-8e11-ac37025540e5.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'other': 1})",ACCEPT,good job
00022bd050--6377779b8d6def0568ded9e6,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.36e9ab9e-b3ac-493c-b9bd-70c552e60c41.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'other': 1})",ACCEPT,good job
00022bd050--637777a68cae8c05c82196d7,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.872d9323-3c06-47e3-9c00-cbd7a9dbfc24.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--637777ac38b93276f2ee2650,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f161240e-950d-4ac7-885d-2511f8b01ce1.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--637777adc9e3e243ce8f1eda,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.721db1eb-b9b6-4428-9f21-0ebd2f6ff325.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--637777b2d23d9327ecf88815,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.2347aa91-2b7d-4ec7-a9ab-8229249b7492.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--637777b4aabecc6bd1765a6c,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4f91bea8-0b6d-4cb1-b8c4-f2bfbe6317fc.jpg,glass,yes,Counter({'yes': 3}),"Counter({'glass': 2, 'other': 1})",ACCEPT,good job
00022bd050--637777ba441f157a2a4e2ed0,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.8b3420db-5bdc-4cc4-821c-1530b9bb3cd9.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--637777c085bacb70b671ccc4,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.dcb462cd-b07c-4753-9c14-686cec34e4d5.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--637777c53903154c8bb98599,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7d16462a-9505-4a92-8250-61b1bfe8910c.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--637777cc7545ab02b6882bab,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b010f162-1475-42bb-ae7e-e6fdceb8216b.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--637777ccf63f454485267844,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ea71cbe8-21eb-43a8-9e59-97edf838bd30.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--637777d61455e654a9231e35,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.55dd4492-dda0-48d4-b28e-7753dd322382.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--637777d782a8db7f5ddf423f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.2bc94d08-fcad-4900-b992-5e45d5b0abaa.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--637777de659b1069108c6288,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.3d0bde15-f816-4f4c-911d-4d5588609027.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--637777e32e3a4b54f613777f,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e7ca2b1d-ebb1-4e4b-bab5-9fc8470cd430.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'other': 1})",ACCEPT,good job
00022bd050--637777ea3903154c8bb98719,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.9b5a1c9e-fec6-4636-b09b-8d33cdf8b053.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--637777eaee7d356a0872807c,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0f4ecb85-987e-4dd3-838d-601962188adf.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'glass': 1})",ACCEPT,good job
00022bd050--637777ef38b93276f2ee2d7d,0.5,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f936ac98-14e4-4a3d-9cca-c500a1fb2123.jpg,other,yes,Counter({'yes': 2}),"Counter({'other': 1, 'plate': 1})",REJECT,doesn't satisfy the requrements
00022bd050--637777f28cae8c05c8219a99,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f12eaedb-ab7c-4af7-bfdc-62c30bdb99e0.jpg,knife,yes,Counter({'yes': 2}),Counter({'knife': 2}),ACCEPT,good job
00022bd050--637777f2d3c878690bd16d4f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a481652b-9d6d-495e-a71d-c2719c217b33.jpg,spoon,yes,Counter({'yes': 2}),Counter({'spoon': 2}),ACCEPT,good job
00022bd050--637777f5ea9fec14e3824c98,0.5,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.8576b349-0668-4574-a813-f5a4dfa08bec.jpg,glass,yes,Counter({'yes': 2}),"Counter({'glass': 1, 'other': 1})",ACCEPT,good job
00022bd050--637777f85a4d4b776b1963e6,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.986d29c8-fb23-4d24-8f29-05ef4bd5e8db.jpg,plate,yes,Counter({'yes': 2}),Counter({'plate': 2}),ACCEPT,good job
00022bd050--637777f9bb79c0321f79c60f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ae5818bb-fcba-4c51-8a44-e1dc27534bbc.jpg,spoon,yes,Counter({'yes': 2}),Counter({'spoon': 2}),ACCEPT,good job
00022bd050--637777fcb04cf44326485e6c,0.5,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.057c70d0-6552-4651-a4a8-f07ab500e686.jpg,glass,yes,Counter({'yes': 2}),"Counter({'glass': 1, 'cup': 1})",ACCEPT,good job
00022bd050--637777ff1455e654a92322ec,0.5,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4ea1c307-af05-48d0-b0f0-b5766f9e906b.jpg,glass,yes,Counter({'yes': 2}),"Counter({'glass': 1, 'cup': 1})",ACCEPT,good job
00022bd050--637777ff14cd56673695d188,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.94212568-749b-41f9-aa1d-4bf142d91355.jpg,plate,yes,Counter({'yes': 2}),Counter({'plate': 2}),ACCEPT,good job
00022bd050--637777ff2e3a4b54f61378dc,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f9d62230-9e8d-441b-a454-4462cd10f333.jpg,other,other,Counter({'other': 2}),Counter({'other': 2}),REJECT,doesn't satisfy the requrements
00022bd050--637777ff7545ab02b6882dad,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.403f5e3c-3f97-4bbd-b4b3-9b9e97c3746d.jpg,plate,yes,Counter({'yes': 2}),Counter({'plate': 2}),ACCEPT,good job
00022bd050--63777804ebd2c7014fddc8bc,0.5,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a1cc615f-8bf6-4a67-84e8-c68926c03932.jpg,glass,yes,Counter({'yes': 2}),"Counter({'glass': 1, 'cup': 1})",ACCEPT,good job
00022bd050--637778057545ab02b6882df6,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e2247f21-b555-49f1-8805-a252a1ea5564.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--6377780d801461320b6353aa,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e33193c9-dadd-4b91-a58f-dd83f4545e2c.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'glass': 1})",ACCEPT,good job
00022bd050--63777814bd8f2378d34dc9cd,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7bd23ed2-f58d-47d9-b3f2-22f0fcfc9f4b.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--6377781956a5a54ced7b9fad,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ff541edb-6a65-4796-85bd-92986fd87d89.jpg,other,other,Counter({'other': 3}),Counter({'other': 3}),REJECT,doesn't satisfy the requrements
00022bd050--6377781b5a4d4b776b19653f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.e399499c-834b-4b01-8691-9d9cc299f1d7.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--6377781d1455e654a9232643,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.c57e6bcd-c6cc-4dc2-85d4-0ceac66e4732.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--6377781d3501693ae65f8896,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.54904092-bb39-4091-99f6-57fcf2f472d5.jpg,cup,yes,Counter({'yes': 3}),"Counter({'cup': 2, 'spoon': 1})",ACCEPT,good job
00022bd050--6377782b3903154c8bb98998,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ff9650ce-192e-4588-9634-0785a019fc1c.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--6377782b47042e6e2c57911f,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.aeba6433-8a5a-4d06-99d5-fa262579bd05.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--6377782c7798532317c35854,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.5fc110ce-53dd-4740-b7ea-b390b1735af1.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--6377782e3903154c8bb989c7,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a6532a8c-df5e-43fc-abad-e6cd5bcfa52d.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--6377782eea9fec14e3824ee6,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ed1233a2-9bdd-4045-b2bd-5c00dd1419eb.jpg,cup,yes,Counter({'yes': 3}),Counter({'cup': 3}),ACCEPT,good job
00022bd050--637778367adbfb533ed622b4,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0f4d3d4c-dcbc-46e5-8d81-8945517fe9d9.jpg,plate,yes,"Counter({'yes': 2, 'other': 1})",Counter({'plate': 3}),ACCEPT,good job
00022bd050--6377783ad3c878690bd17064,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f18838ab-e22e-455e-b7fb-94f2f1c1c103.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--6377783b148cbf49f5603e55,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.c4170251-d5ae-4e32-b97a-fa529cf4eecf.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--6377783c9717e270005c6639,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.f2974f9a-2871-417c-9401-48f789b9fc4b.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--6377783d8d6def0568dee032,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7cc4faf9-3b18-42c6-b7bf-b5240e51c873.jpg,fork,yes,Counter({'yes': 3}),Counter({'fork': 3}),ACCEPT,good job
00022bd050--6377783eb58f5e17ab609ed1,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.74c4aab0-dbcd-4c3a-868a-c18b76962963.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--63777840ebd2c7014fddcbec,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.8f3a896c-0209-4a7f-958c-0c9a9a58a3ed.jpg,glass,yes,Counter({'yes': 3}),Counter({'glass': 3}),ACCEPT,good job
00022bd050--637778448ccdeb4a26db378b,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.7bd92ad3-e58a-4dae-9426-b0bc101e4060.jpg,glass,yes,Counter({'yes': 3}),"Counter({'glass': 2, 'cup': 1})",ACCEPT,good job
00022bd050--63777845aabecc6bd17660ac,0.6666666666666666,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4c2d3825-5278-4c44-9f25-258fe213793c.jpg,glass,yes,Counter({'yes': 3}),"Counter({'glass': 2, 'cup': 1})",ACCEPT,good job
00022bd050--637778466b2d840c16f15828,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.94fe0b3e-858a-4e56-8529-85ef4f29da9f.jpg,knife,yes,Counter({'yes': 3}),Counter({'knife': 3}),ACCEPT,good job
00022bd050--6377784b7798532317c359a3,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b00c0f60-79e8-4b6d-bcc0-f9ed7606fb15.jpg,plate,yes,Counter({'yes': 3}),Counter({'plate': 3}),ACCEPT,good job
00022bd050--6377784dbdfa5861cdf83c85,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.15831d6a-f04b-4ff0-8f04-b265d6cf8e76.jpg,spoon,yes,Counter({'yes': 3}),Counter({'spoon': 3}),ACCEPT,good job
00022bd050--6377784e38b93276f2ee38c1,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a20a38fc-673e-4de8-a4d7-0f9927d78519.jpg,glass,yes,Counter({'yes': 2}),Counter({'glass': 2}),ACCEPT,good job
00022bd050--6377784fb1ad940367fa8952,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.cd42918f-be97-4abb-a9d8-944edbd0a9fc.jpg,other,internet,"Counter({'internet': 1, 'other': 1})",Counter({'other': 2}),REJECT,doesn't satisfy the requrements
00022bd050--63777850d23d9327ecf88f2e,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.372e40c8-49a2-49df-979f-01072e7efc27.jpg,knife,yes,Counter({'yes': 2}),Counter({'knife': 2}),ACCEPT,good job
00022bd050--6377785785bacb70b671d2f2,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.c09deab8-3ca8-4e12-a9cc-71410076ca5f.jpg,other,other,Counter({'other': 2}),Counter({'other': 2}),REJECT,doesn't satisfy the requrements
00022bd050--6377785b8d6def0568dee1ac,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.4e141cd2-6e58-480d-b471-a967fc2faa24.jpg,other,yes,Counter({'yes': 2}),Counter({'other': 2}),REJECT,doesn't satisfy the requrements
00022bd050--637778633501693ae65f9e03,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.14f9dbca-b5a6-4d5f-b65b-62b58d13ea15.jpg,knife,yes,Counter({'yes': 2}),Counter({'knife': 2}),ACCEPT,good job
00022bd050--63777863aabecc6bd176620c,0.5,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.11398541-423b-4d69-b2ae-13541fd2aa8b.jpg,glass,yes,Counter({'yes': 2}),"Counter({'glass': 1, 'cup': 1})",ACCEPT,good job
00022bd050--63777865bd8f2378d34dcd09,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.6f6bfe8d-108c-468d-876c-4ddba6c95946.jpg,other,other,Counter({'other': 2}),Counter({'other': 2}),REJECT,doesn't satisfy the requrements
00022bd050--637778666b2d840c16f159ab,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0231e829-f6d9-4ca6-9424-d38a1a7696e6.jpg,plate,yes,Counter({'yes': 2}),Counter({'plate': 2}),ACCEPT,good job
00022bd050--63777866ea9fec14e38250bf,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.40c33652-0f08-4a92-a5f4-8b1c9b3398e4.jpg,cup,yes,Counter({'yes': 2}),Counter({'cup': 2}),ACCEPT,good job
00022bd050--63777870b2c0c25adcdc182e,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.a2d26185-b584-4f0b-a485-32ff2de669d8.jpg,knife,yes,Counter({'yes': 2}),Counter({'knife': 2}),ACCEPT,good job
00022bd050--637778721455e654a9232aff,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.ae04c8a2-d302-4218-810d-db5376dfa401.jpg,cup,yes,Counter({'yes': 2}),Counter({'cup': 2}),ACCEPT,good job
00022bd050--63777872665694285315167b,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.b0f97eb7-b9a4-49bc-8cab-765090cd0c69.jpg,knife,yes,Counter({'yes': 2}),Counter({'knife': 2}),ACCEPT,good job
00022bd050--63777879db0e8f36d8e98154,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0e891f06-b24b-4c60-a49d-eee247162e7c.jpg,spoon,yes,Counter({'yes': 2}),Counter({'spoon': 2}),ACCEPT,good job
00022bd050--6377787d441f157a2a4e3e83,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.0bdfec11-068d-4d52-9a3d-ea42d5034dab.jpg,glass,yes,Counter({'yes': 2}),Counter({'glass': 2}),ACCEPT,good job
00022bd050--6377787d838d53533698ddc5,1.0,https://toloka-kitchenware.s3.eu-west-1.amazonaws.com/36425808/thumbnails/eu.14008b92-11cf-4f80-966c-c2e3ffe45f7b.jpg,cup,yes,Counter({'yes': 2}),Counter({'cup': 2}),ACCEPT,good job
